Direccion,Latitud,Longitud,acumulado
4125,carrera 51 ,11.0013306,-74.808547,1
4126,carrera 51 1 85,11.0007666,-74.8056838,1
4127,carrera 51 100,11.0007666,-74.8056838,3
4128,carrera 51 102,11.0007666,-74.8056838,2
4129,carrera 51 103,11.0007666,-74.8056838,1
4130,carrera 51 106,11.0007666,-74.8056838,10
4131,carrera 51 106 60,11.0007666,-74.8056838,1
4132,carrera 51 107,11.0007666,-74.8056838,1
4133,carrera 51 110,11.0007666,-74.8056838,5
4134,carrera 51 169,11.0007666,-74.8056838,1
4135,carrera 51 41,11.0007666,-74.8056838,1
4136,carrera 51 42 43,11.0007666,-74.8056838,1
4137,carrera 51 43,11.0007666,-74.8056838,1
4138,carrera 51 51,11.0007666,-74.8056838,2
4139,carrera 51 75,11.0007666,-74.8056838,4
4140,carrera 51 76,11.0007666,-74.8056838,4
4141,carrera 51 76 126,11.0007666,-74.8056838,1
4142,carrera 51 76 199,11.0007666,-74.8056838,1
4143,carrera 51 76 47,11.0007666,-74.8056838,1
4144,carrera 51 76 71,11.0007666,-74.8056838,1
4145,carrera 51 79,11.0007666,-74.8056838,1
4146,carrera 51 80,11.0007666,-74.8056838,8
4147,carrera 51 82,11.0007666,-74.8056838,5
4148,carrera 51 82 122,11.0007666,-74.8056838,1
4149,carrera 51 82 152,11.0007666,-74.8056838,1
4150,carrera 51 82 254,11.0007666,-74.8056838,1
4151,carrera 51 82 283,11.0007666,-74.8056838,2
4152,carrera 51 82 82 197,11.0007666,-74.8056838,1
4153,carrera 51 82264,11.0007666,-74.8056838,1
4154,carrera 51 84,11.0007666,-74.8056838,5
4155,carrera 51 84 ,11.0007666,-74.8056838,1
4156,carrera 51 84 121,11.0007666,-74.8056838,1
4157,carrera 51 84 142,11.0007666,-74.8056838,1
4158,carrera 51 84 184,11.0007666,-74.8056838,1
4159,carrera 51 84 85,11.0007666,-74.8056838,1
4160,carrera 51 85,11.0007666,-74.8056838,5
4161,carrera 51 86,11.0007666,-74.8056838,5
4162,carrera 51 87,11.0007666,-74.8056838,3
4163,carrera 51 87 05,11.0007666,-74.8056838,1
4164,carrera 51 87 200 ,10.98905,-74.7692394,1
4165,carrera 51 8750,11.0007666,-74.8056838,2
4166,carrera 51 89,11.0007666,-74.8056838,1
4167,carrera 51 90,11.0007666,-74.8056838,7
4168,carrera 51 90 13,11.0007666,-74.8056838,1
4169,carrera 51 90 91,11.0007666,-74.8056838,1
4170,carrera 51 90 92,11.0007666,-74.8056838,1
4171,carrera 51 91,11.0007666,-74.8056838,2
4172,carrera 51 92,11.0007666,-74.8056838,3
4173,carrera 51 92 45,11.0007666,-74.8056838,2
4174,carrera 51 93,11.0007666,-74.8056838,4
4175,carrera 51 93 193,10.98905,-74.7692394,1
4176,carrera 51 94,11.0007666,-74.8056838,5
4177,carrera 51 94 334,10.98905,-74.7692394,2
4178,carrera 51 96,10.99094805,-74.78566807933169,3
4179,carrera 51 96 93,11.0007666,-74.8056838,1
4180,carrera 51 96 98,11.0007666,-74.8056838,1
4181,carrera 51 98,11.0007666,-74.8056838,14
4182,carrera 51 99 102,11.0007666,-74.8056838,1
4183,carrera 52 106,11.0169556,-74.8364921,4
4184,carrera 52 106 213,11.0169556,-74.8364921,1
4185,carrera 52 47,11.0169556,-74.8364921,1
4186,carrera 52 48,11.0169556,-74.8364921,1
4187,carrera 52 6,11.0169556,-74.8364921,1
4188,carrera 52 69,11.0169556,-74.8364921,1
4189,carrera 52 70,11.0169556,-74.8364921,1
4190,carrera 52 72 149,11.0169556,-74.8364921,1
4191,carrera 52 72 35,11.0169556,-74.8364921,1
4192,carrera 52 74,11.0169556,-74.8364921,1
4193,carrera 52 75,11.0169556,-74.8364921,1
4194,carrera 52 75 17,11.0169556,-74.8364921,1
4195,carrera 52 76,11.0037402,-74.8089632,4
4196,carrera 52 76 122,11.0169556,-74.8364921,2
4197,carrera 52 76 126,11.0169556,-74.8364921,1
4198,carrera 52 76 146,11.0169556,-74.8364921,1
4199,carrera 52 76 183,11.0037402,-74.8089632,1
4200,carrera 52 76 205,11.0169556,-74.8364921,1
4201,carrera 52 76 66,11.0169556,-74.8364921,1
4202,carrera 52 79,11.0169556,-74.8364921,4
4203,carrera 52 79 301,11.0168423,-74.8363964,1
4204,carrera 52 79 80,11.0169556,-74.8364921,1
4205,carrera 52 80,11.0051771,-74.8129401,6
4206,carrera 52 82,11.0169556,-74.8364921,2
4207,carrera 52 82 203,11.0169556,-74.8364921,1
4208,carrera 52 82 263,11.0169556,-74.8364921,1
4209,carrera 52 82 39,11.0169556,-74.8364921,2
4210,carrera 52 82 63,11.0169556,-74.8364921,1
4211,carrera 52 84,11.0169556,-74.8364921,2
4212,carrera 52 84 111,11.0169556,-74.8364921,1
4213,carrera 52 84 64,11.0169556,-74.8364921,1
4214,carrera 52 85 08,11.0169556,-74.8364921,1
4215,carrera 52 86,11.0169556,-74.8364921,2
4216,carrera 52 90 80,11.0169556,-74.8364921,1
4217,carrera 52 92 82,11.0169556,-74.8364921,1
4218,carrera 52 94,11.0169556,-74.8364921,6
4219,carrera 52 96,11.0051771,-74.8129401,4
4220,carrera 52 96 30,11.0169556,-74.8364921,1
4221,carrera 52 98,11.0169556,-74.8364921,3
4222,carrera 52 98 99,11.0169556,-74.8364921,1
4223,carrera 52 99,11.0169556,-74.8364921,4
4224,carrera 53 ,11.0137729,-74.8262553,3
4225,carrera 53 100,11.0137729,-74.8262553,10
4226,carrera 53 100 99,11.0137729,-74.8262553,1
4227,carrera 53 106,11.0137729,-74.8262553,8
4228,carrera 53 106 ,11.0137729,-74.8262553,1
4229,carrera 53 106 112,11.0137729,-74.8262553,1
4230,carrera 53 106 280,11.0137729,-74.8262553,1
4231,carrera 53 109,11.0137729,-74.8262553,1
4232,carrera 53 110,11.0137729,-74.8262553,4
4233,carrera 53 47,11.0137729,-74.8262553,1
4234,carrera 53 52 68,11.0137729,-74.8262553,1
4235,carrera 53 53,11.0138275,-74.8265649,1
4236,carrera 53 54,10.9913132,-74.79089970252427,2
4237,carrera 53 55,10.99210385,-74.79219255,4
4238,carrera 53 58 60,11.0137729,-74.8262553,1
4239,carrera 53 59,11.0137729,-74.8262553,1
4240,carrera 53 64,11.0137729,-74.8262553,1
4241,carrera 53 68,11.0137729,-74.8262553,2
4242,carrera 53 68 216,11.0137729,-74.8262553,1
4243,carrera 53 68 26,11.0137729,-74.8262553,1
4244,carrera 53 70,11.0137729,-74.8262553,2
4245,carrera 53 72,10.99927665,-74.80281534602189,1
4246,carrera 53 72 93,11.0137729,-74.8262553,1
4247,carrera 53 74,11.0137729,-74.8262553,2
4248,carrera 53 74 99,11.0137729,-74.8262553,2
4249,carrera 53 75,11.0022226,-74.8051753,2
4250,carrera 53 75 161,11.0137729,-74.8262553,1
4251,carrera 53 76,11.00346835,-74.8060987008243,2
4252,carrera 53 76 127,11.0137729,-74.8262553,1
4253,carrera 53 78,11.0137729,-74.8262553,1
4254,carrera 53 79,11.00527655,-74.80989190069813,9
4255,carrera 53 79 315,11.00527655,-74.80989190069813,1
4256,carrera 53 80,11.00652,-74.8135401,4
4257,carrera 53 80 148,10.9926268,-74.7814612,1
4258,carrera 53 80 258,10.9926268,-74.7814612,1
4259,carrera 53 82,11.0137729,-74.8262553,10
4260,carrera 53 82 86,11.0137729,-74.8262553,2
4261,carrera 53 84,11.0137729,-74.8262553,2
4262,carrera 53 84 29,11.0137729,-74.8262553,1
4263,carrera 53 84 83,10.9452388,-74.7685859,1
4264,carrera 53 85,11.0137729,-74.8262553,1
4265,carrera 53 85 86,11.0137729,-74.8262553,1
4266,carrera 53 86 87,11.0137729,-74.8262553,1
4267,carrera 53 87,11.0137729,-74.8262553,5
4268,carrera 53 87 90,11.0137729,-74.8262553,1
4269,carrera 53 89,11.0137729,-74.8262553,2
4270,carrera 53 90,11.0137729,-74.8262553,1
4271,carrera 53 91,11.0137729,-74.8262553,1
4272,carrera 53 91 132,11.0137729,-74.8262553,1
4273,carrera 53 92 59,11.0137729,-74.8262553,1
4274,carrera 53 93,11.0137729,-74.8262553,1
4275,carrera 53 96,11.01332755,-74.8245227,3
4276,carrera 53 98,11.0137729,-74.8262553,9
4277,carrera 53 98 99,11.0137729,-74.8262553,2
4278,carrera 53 99,11.0137729,-74.8262553,9
4279,carrera 53 99 100,11.0138275,-74.8265649,1
4280,carrera 54 42,10.9942243,-74.7932199,1
4281,carrera 54 46 03,10.9942243,-74.7932199,1
4282,carrera 54 47 73,10.9942243,-74.7932199,1
4283,carrera 54 48,10.9942243,-74.7932199,3
4284,carrera 54 49 39,10.9942243,-74.7932199,1
4285,carrera 54 50,10.9942243,-74.7932199,2
4286,carrera 54 52,10.9931364,-74.78894121888445,1
4287,carrera 54 52 258,10.9971657,-74.7829791,1
4288,carrera 54 53,10.9958568,-74.7827688,3
4289,carrera 54 54,10.9942243,-74.7932199,2
4290,carrera 54 54 54,10.9942243,-74.7932199,1
4291,carrera 54 54 55,10.9942243,-74.7932199,1
4292,carrera 54 58,10.9942243,-74.7932199,1
4293,carrera 54 58 60,10.9942243,-74.7932199,1
4294,carrera 54 59,10.9942243,-74.7932199,3
4295,carrera 54 59 02,10.9942243,-74.7932199,1
4296,carrera 54 59 167,10.9942243,-74.7932199,2
4297,carrera 54 64,10.9942243,-74.7932199,4
4298,carrera 54 64 223,10.9971657,-74.7829791,1
4299,carrera 54 64 245,10.9942243,-74.7932199,1
4300,carrera 54 66,10.9942243,-74.7932199,1
4301,carrera 54 67,10.9942243,-74.7932199,2
4302,carrera 54 68,11.0012005,-74.8029045980253,3
4303,carrera 54 70,10.9942243,-74.7932199,3
4304,carrera 54 70 121,10.9971657,-74.7829791,2
4305,carrera 54 70 155,10.9942243,-74.7932199,1
4306,carrera 54 70 189,10.9942243,-74.7932199,1
4307,carrera 54 70121,11.0145165,-74.8260955,1
4308,carrera 54 72,10.9942243,-74.7932199,4
4309,carrera 54 72 147,10.9942243,-74.7932199,1
4310,carrera 54 72 38,10.9942243,-74.7932199,1
4311,carrera 54 72 74,10.9942243,-74.7932199,1
4312,carrera 54 74,11.0012744,-74.80300030567636,4
4313,carrera 54 74 134,10.9942243,-74.7932199,2
4314,carrera 54 75,11.00245445,-74.80389869727904,1
4315,carrera 54 75 110,10.9942243,-74.7932199,1
4316,carrera 54 75 56,10.9942243,-74.7932199,1
4317,carrera 54 75 74,10.9942243,-74.7932199,1
4318,carrera 54 76,10.9942243,-74.7932199,2
4319,carrera 55 100,11.0031739,-74.803476,9
4320,carrera 55 100 51,11.0031739,-74.803476,3
4321,carrera 55 103,11.0031739,-74.803476,1
4322,carrera 55 104,11.0031739,-74.803476,1
4323,carrera 55 105,11.0031739,-74.803476,2
4324,carrera 55 106,11.0031739,-74.803476,3
4325,carrera 55 106 280,10.9939529,-74.7872112,1
4326,carrera 55 79,11.0031739,-74.803476,5
4327,carrera 55 79 34,11.0031739,-74.803476,1
4328,carrera 55 80,11.0031739,-74.803476,1
4329,carrera 55 82,11.0031739,-74.803476,2
4330,carrera 55 82 45,11.0031739,-74.803476,1
4331,carrera 55 96 38,11.0031739,-74.803476,1
4332,carrera 55 98,11.0031739,-74.803476,2
4333,carrera 55 99,11.0031739,-74.803476,6
4334,carrera 55 99 24,11.0031739,-74.803476,1
4335,carrera 56 68 157,10.9946862,-74.7871693,1
4336,carrera 56 70,11.0150742,-74.8233474,1
4337,carrera 56 70 100,11.0162397,-74.8272564,1
4338,carrera 56 72,11.0150742,-74.8233474,3
4339,carrera 56 72 144,11.0150742,-74.8233474,1
4340,carrera 56 79,11.0150742,-74.8233474,2
4341,carrera 56 79 342,10.9946862,-74.7871693,1
4342,carrera 56 80 275,10.9451593,-74.7617928,2
4343,carrera 56 82,11.0150742,-74.8233474,2
4344,carrera 56 82 104,11.0150742,-74.8233474,1
4345,carrera 56 88 17,11.0150742,-74.8233474,1
4346,carrera 56 94,11.0150742,-74.8233474,1
4347,carrera 56 96,11.0150742,-74.8233474,1
4348,carrera 56 96 133,11.0150742,-74.8233474,1
4349,carrera 56 96 66,11.0150742,-74.8233474,1
4350,carrera 56 98,11.0150742,-74.8233474,2
4351,carrera 56 99,11.0150742,-74.8233474,1
4352,carrera 57 47,11.0036179,-74.8014437,1
4353,carrera 57 68 156,11.0036179,-74.8014437,1
4354,carrera 57 72,11.0036179,-74.8014437,2
4355,carrera 57 74,11.0036179,-74.8014437,1
4356,carrera 57 75,11.0036179,-74.8014437,2
4357,carrera 57 81,11.0036179,-74.8014437,2
4358,carrera 57 84,11.0036179,-74.8014437,1
4359,carrera 57 85,11.0036179,-74.8014437,3
4360,carrera 57 90,11.0036179,-74.8014437,3
4361,carrera 57 91,11.0036179,-74.8014437,5
4362,carrera 57 96 163,11.0036179,-74.8014437,1
4363,carrera 57 96 187,11.0162752,-74.8239729,1
4364,carrera 57 98,11.0036179,-74.8014437,1
4365,carrera 57 99,11.0036179,-74.8014437,5
4366,carrera 58 ,11.0033557,-74.8000497,1
4367,carrera 58 64,11.0033557,-74.8000497,8
4368,carrera 58 66,11.0033557,-74.8000497,1
4369,carrera 58 67,11.0033557,-74.8000497,1
4370,carrera 58 68,11.0033557,-74.8000497,3
4371,carrera 58 70,11.0033557,-74.8000497,1
4372,carrera 58 70 80,11.0033557,-74.8000497,1
4373,carrera 58 72,11.0033557,-74.8000497,1
4374,carrera 58 72 96,11.0033557,-74.8000497,1
4375,carrera 58 74,11.0033557,-74.8000497,1
4376,carrera 58 74 128,11.0033557,-74.8000497,1
4377,carrera 58 75 142,11.0033557,-74.8000497,1
4378,carrera 58 75 21,11.0033557,-74.8000497,1
4379,carrera 58 75 76,11.0033557,-74.8000497,1
4380,carrera 58 76,11.0033557,-74.8000497,7
4381,carrera 58 76 75,11.0033557,-74.8000497,1
4382,carrera 58 79,11.0033557,-74.8000497,1
4383,carrera 58 79 223,11.0033557,-74.8000497,1
4384,carrera 58 81,11.0033557,-74.8000497,2
4385,carrera 58 82,11.0033557,-74.8000497,1
4386,carrera 58 82 84,11.0033557,-74.8000497,1
4387,carrera 58 85,11.0033557,-74.8000497,3
4388,carrera 58 86,11.0033557,-74.8000497,3
4389,carrera 58 90,11.0033557,-74.8000497,4
4390,carrera 58 91,11.0033557,-74.8000497,1
4391,carrera 58 94,11.0033557,-74.8000497,1
4392,carrera 58 94 59,11.0033557,-74.8000497,1
4393,carrera 58 96,11.0033557,-74.8000497,2
4394,carrera 58 96 08,11.0033557,-74.8000497,1
4395,carrera 58 98,11.0033557,-74.8000497,2
4396,carrera 59 48,10.9965714,-74.78624959999999,1
4397,carrera 59 58,10.9995499,-74.7958899,1
4398,carrera 59 58 109,10.9995499,-74.7958899,1
4399,carrera 59 64,10.9995499,-74.7958899,2
4400,carrera 59 68,10.9995499,-74.7958899,6
4401,carrera 59 68 168,10.996487,-74.7866123,1
4402,carrera 59 70,10.9995499,-74.7958899,4
4403,carrera 59 70 38,10.9995499,-74.7958899,1
4404,carrera 59 72,10.9995499,-74.7958899,1
4405,carrera 59 72 129,10.9995499,-74.7958899,1
4406,carrera 59 74,10.9995499,-74.7958899,1
4407,carrera 59 75,10.9995499,-74.7958899,5
4408,carrera 59 76,10.9995499,-74.7958899,3
4409,carrera 59 76 59,10.9995499,-74.7958899,1
4410,carrera 59 77,10.9995499,-74.7958899,10
4411,carrera 59 77 79,10.9995499,-74.7958899,1
4412,carrera 59 78,10.9995499,-74.7958899,3
4413,carrera 59 79,10.9995499,-74.7958899,9
4414,carrera 59 79 137,10.9995499,-74.7958899,1
4415,carrera 59 79 145,10.9995499,-74.7958899,1
4416,carrera 59 79 196,10.996487,-74.7866123,1
4417,carrera 59 79 235,10.996487,-74.7866123,1
4418,carrera 59 79 243,10.996487,-74.7866123,1
4419,carrera 59 79 80,10.9995499,-74.7958899,1
4420,carrera 59 81,10.9995499,-74.7958899,7
4421,carrera 59 81 12,10.9995499,-74.7958899,1
4422,carrera 59 82,10.9995499,-74.7958899,5
4423,carrera 59 84,10.9995499,-74.7958899,2
4424,carrera 59 84 80,10.9995499,-74.7958899,1
4425,carrera 59 85,10.9995499,-74.7958899,6
4426,carrera 59 86,10.9995499,-74.7958899,6
4427,carrera 59 86 65,10.9995499,-74.7958899,1
4428,carrera 59 90,10.9995499,-74.7958899,4
4429,carrera 59 91,10.9995499,-74.7958899,5
4430,carrera 59 9122,10.996487,-74.7866123,1
4431,carrera 59 94,10.9995499,-74.7958899,2
4432,carrera 59 96,10.9995499,-74.7958899,2
4433,carrera 59 98,10.9995499,-74.7958899,2
4434,carrera 6 ,10.9318318,-74.8272207,2
4435,carrera 6 100,11.0386292,-74.8678,1
4436,carrera 6 110,10.9453463,-74.7783694,11
4437,carrera 6 110 99,10.9453463,-74.7783694,1
4438,carrera 6 12,10.9453463,-74.7783694,1
4439,carrera 6 120,10.9453463,-74.7783694,1
4440,carrera 6 18,10.9453463,-74.7783694,1
4441,carrera 6 24,10.9453463,-74.7783694,3
4442,carrera 6 27 129,10.9453463,-74.7783694,1
4443,carrera 6 33,10.9453463,-74.7783694,2
4444,carrera 6 33 04,10.9453463,-74.7783694,1
4445,carrera 6 34,10.9453463,-74.7783694,1
4446,carrera 6 37,10.9453463,-74.7783694,1
4447,carrera 6 37 69,10.9453463,-74.7783694,1
4448,carrera 6 38,10.9453463,-74.7783694,1
4449,carrera 6 41,10.9453463,-74.7783694,1
4450,carrera 6 46,10.9453463,-74.7783694,1
4451,carrera 6 47,10.9453463,-74.7783694,3
4452,carrera 6 48,10.9453463,-74.7783694,1
4453,carrera 6 54,10.9453463,-74.7783694,1
4454,carrera 6 56,10.9453463,-74.7783694,2
4455,carrera 6 60,10.9453463,-74.7783694,4
4456,carrera 6 60 128,10.9453463,-74.7783694,2
4457,carrera 6 66 100,11.0386292,-74.8678,1
4458,carrera 6 72,10.9453463,-74.7783694,4
4459,carrera 6 73,10.9453463,-74.7783694,1
4460,carrera 6 73 5,10.9453463,-74.7783694,1
4461,carrera 6 74,10.9453463,-74.7783694,1
4462,carrera 6 75,10.9453463,-74.7783694,2
4463,carrera 6 75 77,10.9453463,-74.7783694,1
4464,carrera 6 76,10.9453463,-74.7783694,4
4465,carrera 6 78,10.9453463,-74.7783694,1
4466,carrera 6 88,10.9453463,-74.7783694,1
4467,carrera 6 89,10.9453463,-74.7783694,1
4468,carrera 6 89 50,10.9453463,-74.7783694,1
4469,carrera 6 89 87,10.9453463,-74.7783694,1
4470,carrera 6 9,10.9453463,-74.7783694,1
4471,carrera 6 90,10.9453463,-74.7783694,2
4472,carrera 6 91,10.9453463,-74.7783694,4
4473,carrera 6 91 ,10.9453463,-74.7783694,2
4474,carrera 6 92,10.9453463,-74.7783694,1
4475,carrera 6 93,10.9453463,-74.7783694,1
4476,carrera 6 94,10.9453463,-74.7783694,2
4477,carrera 6 94 24,10.9453463,-74.7783694,1
4478,carrera 6 96,10.9453463,-74.7783694,1
4479,carrera 6 97,10.9453463,-74.7783694,1
4480,carrera 6 98,10.9453463,-74.7783694,2
4481,carrera 6 99,10.9453463,-74.7783694,3
4482,carrera 60 68,11.0100468,-74.8059225,2
4483,carrera 60 70,11.0100468,-74.8059225,1
4484,carrera 60 70 3,11.0100468,-74.8059225,1
4485,carrera 60 70 66,11.0100468,-74.8059225,1
4486,carrera 60 72,11.0019456,-74.7968793,2
4487,carrera 60 75,11.0100468,-74.8059225,6
4488,carrera 60 76,11.0100468,-74.8059225,1
4489,carrera 60 77,11.0100468,-74.8059225,2
4490,carrera 60 79,11.0100468,-74.8059225,4
4491,carrera 60 79 135,11.0100468,-74.8059225,1
4492,carrera 60 79 99,11.0100468,-74.8059225,1
4493,carrera 61 64,11.0068679,-74.7992769,2
4494,carrera 61 68,11.0068679,-74.7992769,5
4495,carrera 61 70 85,11.0068679,-74.7992769,1
4496,carrera 61 72,11.0068679,-74.7992769,1
4497,carrera 61 74,11.0068679,-74.7992769,1
4498,carrera 61 75,11.0068679,-74.7992769,1
4499,carrera 61 87 50,11.0068679,-74.7992769,1
4500,carrera 62,11.007852,-74.8003241,1
4501,carrera 62 68,11.0014709,-74.7941936,1
4502,carrera 62 70 72,11.0014709,-74.7941936,1
4503,carrera 62 72,11.0014709,-74.7941936,1
4504,carrera 63 106 208,10.9976221,-74.7899733,1
4505,carrera 63 66,10.9976221,-74.7899733,1
4506,carrera 63 68,10.9976221,-74.7899733,1
4507,carrera 64 58,11.0158776,-74.8175061,1
4508,carrera 64 79 114,11.0158776,-74.8175061,1
4509,carrera 64 80,11.0158776,-74.8175061,1
4510,carrera 64 81,11.01192295,-74.80871360451923,5
4511,carrera 64 81 35,11.0158776,-74.8175061,1
4512,carrera 64 81 62,11.0158776,-74.8175061,1
4513,carrera 64 84,11.01225015,-74.81084454218416,3
4514,carrera 64 84 02,11.0187112,-74.8227121,1
4515,carrera 64 85,11.0158776,-74.8175061,4
4516,carrera 64 85 100,11.0177056,-74.819855,1
4517,carrera 64 85 135,11.0177056,-74.819855,1
4518,carrera 64 86,11.0158776,-74.8175061,4
4519,carrera 64 86 ,11.0158776,-74.8175061,1
4520,carrera 64 86 139,11.0158776,-74.8175061,1
4521,carrera 64 9,11.0158776,-74.8175061,1
4522,carrera 64 90,11.0158776,-74.8175061,1
4523,carrera 64 90 25,11.0158776,-74.8175061,1
4524,carrera 64 91,11.0158776,-74.8175061,2
4525,carrera 64 94,11.0158776,-74.8175061,4
4526,carrera 64 96,11.0158776,-74.8175061,4
4527,carrera 64 98,11.0158776,-74.8175061,1
4528,carrera 65 100,10.9992022,-74.7841586,1
4529,carrera 65 100 110,10.9992022,-74.7841586,1
4530,carrera 65 109,10.9992022,-74.7841586,1
4531,carrera 65 64,10.9992022,-74.7841586,1
4532,carrera 65 72,10.9992022,-74.7841586,1
4533,carrera 65 74,10.9992022,-74.7841586,2
4534,carrera 65 75,10.9992022,-74.7841586,2
4535,carrera 65 75 119,10.9992022,-74.7841586,1
4536,carrera 65 76,10.9992022,-74.7841586,1
4537,carrera 65 77,10.9992022,-74.7841586,1
4538,carrera 65 78,10.9992022,-74.7841586,1
4539,carrera 65 81,10.9992022,-74.7841586,3
4540,carrera 65 81 05,10.9992022,-74.7841586,1
4541,carrera 65 84,10.9992022,-74.7841586,2
4542,carrera 65 84 120,10.9997959,-74.7839118,1
4543,carrera 65 84 25,10.9992022,-74.7841586,1
4544,carrera 65 85,10.9992022,-74.7841586,2
4545,carrera 65 86 93,10.9992022,-74.7841586,1
4546,carrera 65 87 24,10.9992022,-74.7841586,1
4547,carrera 65 91,10.9992022,-74.7841586,1
4548,carrera 65 91 02,10.9992022,-74.7841586,1
4549,carrera 65 94,10.9992022,-74.7841586,6
4550,carrera 65 96,10.9992022,-74.7841586,5
4551,carrera 65 98,10.9992022,-74.7841586,2
4552,carrera 65 99,10.9992022,-74.7841586,3
4553,carrera 66 58,11.0077766,-74.7973428,3
4554,carrera 66 72,11.0077766,-74.7973428,1
4555,carrera 66 75,11.0077766,-74.7973428,2
4556,carrera 66 79 144,10.9993697,-74.788329,1
4557,carrera 66 81,11.0077766,-74.7973428,1
4558,carrera 67 10 20,11.00826,-74.7964546,1
4559,carrera 67 10 383,11.00826,-74.7964546,1
4560,carrera 67 40 187,11.0009555,-74.7842515,1
4561,carrera 67 40 211,11.00826,-74.7964546,2
4562,carrera 67 48,11.00826,-74.7964546,1
4563,carrera 67 48 40,11.00826,-74.7964546,1
4564,carrera 67 52,11.00826,-74.7964546,1
4565,carrera 67 68,11.00826,-74.7964546,1
4566,carrera 67 69,11.00826,-74.7964546,1
4567,carrera 67 74,11.00826,-74.7964546,1
4568,carrera 67 76,11.00826,-74.7964546,1
4569,carrera 67 79 70,11.00826,-74.7964546,1
4570,carrera 67 81,11.00826,-74.7964546,1
4571,carrera 68 34,11.0081621,-74.7949004,1
4572,carrera 68 41,11.0081621,-74.7949004,1
4573,carrera 68 66 173,11.0051861,-74.7915951,1
4574,carrera 68 74 80,11.0081621,-74.7949004,1
4575,carrera 68 75,11.0081621,-74.7949004,1
4576,carrera 68 75 122,11.0051861,-74.7915951,1
4577,carrera 68 84,11.0081621,-74.7949004,1
4578,carrera 68 84 139,11.0081621,-74.7949004,1
4579,carrera 69 81 11,11.0154745,-74.8091797,1
4580,carrera 7 1 93,10.9415252,-74.8023436,1
4581,carrera 7 131 98,10.9474466,-74.7774795,1
4582,carrera 7 17 46,10.9474466,-74.7774795,1
4583,carrera 7 19,10.9474466,-74.7774795,2
4584,carrera 7 19 69,10.9474466,-74.7774795,1
4585,carrera 7 26,10.9474466,-74.7774795,1
4586,carrera 7 31,10.9474466,-74.7774795,2
4587,carrera 7 33,10.9474466,-74.7774795,1
4588,carrera 7 35,10.9474466,-74.7774795,2
4589,carrera 7 36,10.9474466,-74.7774795,1
4590,carrera 7 38,10.9474466,-74.7774795,2
4591,carrera 7 40,10.9474466,-74.7774795,1
